x,y,layer1,layer2,voltage1,voltage2,current
6145.91,3554.88,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6145.91,3586.38,TOP_LAYER,INT1__GND_,13.9731,13.9731,1.85057e-11
6145.91,3586.38,INT1__GND_,INT2__SIGN_,13.9731,13.9731,2.74608e-11
6145.91,3586.38,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,2.77585e-11
6145.91,3586.38,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,2.2468e-11
6145.91,3586.38,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6168.36,4896.17,TOP_LAYER,INT1__GND_,0.00338255,0.00338255,-0
6168.36,4896.17,INT1__GND_,INT2__SIGN_,0.00338255,0.00338255,-3.04741e-15
6168.36,4896.17,INT2__SIGN_,INT3__SIGN_,0.00338255,0.00338255,-0
6168.36,4896.17,INT3__SIGN_,INT4__PWR_,0.00338255,0.00338255,-1.21897e-15
6168.36,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00338255,0.00338255,-0
6173.47,3909.21,TOP_LAYER,INT1__GND_,0.0035019,0.00350107,0.00433175
6173.47,3909.21,INT1__GND_,INT2__SIGN_,0.00350107,0.00350107,3.6569e-15
6173.47,3909.21,INT2__SIGN_,INT3__SIGN_,0.00350107,0.00350107,2.25899e-15
6173.47,3909.21,INT3__SIGN_,INT4__PWR_,0.00350107,0.00350107,3.6569e-15
6173.47,3909.21,INT4__PWR_,BOTTOM_LAYER,0.00350107,0.00350107,2.25899e-15
6173.47,3940.71,TOP_LAYER,INT1__GND_,0.00349858,0.00349596,0.0136299
6173.47,3940.71,INT1__GND_,INT2__SIGN_,0.00349596,0.00349596,3.6569e-15
6173.47,3940.71,INT2__SIGN_,INT3__SIGN_,0.00349596,0.00349596,2.25899e-15
6173.47,3940.71,INT3__SIGN_,INT4__PWR_,0.00349596,0.00349596,3.04741e-15
6173.47,3940.71,INT4__PWR_,BOTTOM_LAYER,0.00349596,0.00349596,4.51799e-15
6174.47,1079.73,TOP_LAYER,INT1__GND_,0.00190869,0.00190869,-0
6174.47,1079.73,INT1__GND_,INT2__SIGN_,0.00190869,0.00190869,-3.04741e-16
6174.47,1079.73,INT2__SIGN_,INT3__SIGN_,0.00190869,0.00190869,-1.1295e-15
6174.47,1079.73,INT3__SIGN_,INT4__PWR_,0.00190869,0.00190869,-6.09483e-16
6174.47,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00190869,0.00190869,-0
6185.28,3491.89,TOP_LAYER,INT1__GND_,13.9731,13.9731,1.85057e-11
6185.28,3491.89,INT1__GND_,INT2__SIGN_,13.9731,13.9731,2.74608e-11
6185.28,3491.89,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,2.77585e-11
6185.28,3491.89,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,2.2468e-11
6185.28,3491.89,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6185.28,3523.38,TOP_LAYER,INT1__GND_,13.9731,13.9731,1.85057e-11
6185.28,3523.38,INT1__GND_,INT2__SIGN_,13.9731,13.9731,2.74608e-11
6185.28,3523.38,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,2.77585e-11
6185.28,3523.38,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,2.2468e-11
6185.28,3523.38,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6185.28,3554.88,TOP_LAYER,INT1__GND_,13.9731,13.9731,1.85057e-11
6185.28,3554.88,INT1__GND_,INT2__SIGN_,13.9731,13.9731,2.74608e-11
6185.28,3554.88,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,2.77585e-11
6185.28,3554.88,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,2.2468e-11
6185.28,3554.88,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6185.28,3586.38,TOP_LAYER,INT1__GND_,13.9731,13.9731,1.85057e-11
6185.28,3586.38,INT1__GND_,INT2__SIGN_,13.9731,13.9731,2.74608e-11
6185.28,3586.38,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,2.77585e-11
6185.28,3586.38,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,2.2468e-11
6185.28,3586.38,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,1.85057e-11
6212.84,3909.21,TOP_LAYER,INT1__GND_,0.00350854,0.00350877,-0.00121288
6212.84,3909.21,INT1__GND_,INT2__SIGN_,0.00350877,0.00350877,3.6569e-15
6212.84,3909.21,INT2__SIGN_,INT3__SIGN_,0.00350877,0.00350877,2.25899e-15
6212.84,3909.21,INT3__SIGN_,INT4__PWR_,0.00350877,0.00350877,3.04741e-15
6212.84,3909.21,INT4__PWR_,BOTTOM_LAYER,0.00350877,0.00350877,4.51799e-15
6212.84,3940.71,TOP_LAYER,INT1__GND_,0.00350485,0.00350311,0.00904023
6212.84,3940.71,INT1__GND_,INT2__SIGN_,0.00350311,0.00350311,1.82845e-15
6212.84,3940.71,INT2__SIGN_,INT3__SIGN_,0.00350311,0.00350311,2.25899e-15
6212.84,3940.71,INT3__SIGN_,INT4__PWR_,0.00350311,0.00350311,3.6569e-15
6212.84,3940.71,INT4__PWR_,BOTTOM_LAYER,0.00350311,0.00350311,6.77698e-15
6217.57,4896.17,TOP_LAYER,INT1__GND_,0.00339015,0.00339015,-0
6217.57,4896.17,INT1__GND_,INT2__SIGN_,0.00339015,0.00339015,-6.09483e-16
6217.57,4896.17,INT2__SIGN_,INT3__SIGN_,0.00339015,0.00339015,-2.25899e-15
6217.57,4896.17,INT3__SIGN_,INT4__PWR_,0.00339015,0.00339015,-1.21897e-15
6217.57,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00339015,0.00339015,-0
6223.68,1079.73,TOP_LAYER,INT1__GND_,0.00194623,0.00194623,-0
6223.68,1079.73,INT1__GND_,INT2__SIGN_,0.00194623,0.00194623,-3.04741e-16
6223.68,1079.73,INT2__SIGN_,INT3__SIGN_,0.00194623,0.00194623,-1.1295e-15
6223.68,1079.73,INT3__SIGN_,INT4__PWR_,0.00194623,0.00194623,-6.09483e-16
6223.68,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00194623,0.00194623,-0
6252.21,3909.21,TOP_LAYER,INT1__GND_,0.003515,0.00351608,-0.00559473
6252.21,3909.21,INT1__GND_,INT2__SIGN_,0.00351608,0.00351608,2.43793e-15
6252.21,3909.21,INT2__SIGN_,INT3__SIGN_,0.00351608,0.00351608,2.25899e-15
6252.21,3909.21,INT3__SIGN_,INT4__PWR_,0.00351608,0.00351608,3.6569e-15
6252.21,3909.21,INT4__PWR_,BOTTOM_LAYER,0.00351608,0.00351608,4.51799e-15
6252.21,3940.71,TOP_LAYER,INT1__GND_,0.00351114,0.00350976,0.00721169
6252.21,3940.71,INT1__GND_,INT2__SIGN_,0.00350976,0.00350976,2.43793e-15
6252.21,3940.71,INT2__SIGN_,INT3__SIGN_,0.00350976,0.00350976,2.25899e-15
6252.21,3940.71,INT3__SIGN_,INT4__PWR_,0.00350976,0.00350976,4.26638e-15
6252.21,3940.71,INT4__PWR_,BOTTOM_LAYER,0.00350976,0.00350976,2.25899e-15
6266.78,4896.17,TOP_LAYER,INT1__GND_,0.0034093,0.0034093,-0
6266.78,4896.17,INT1__GND_,INT2__SIGN_,0.0034093,0.0034093,-6.09483e-16
6266.78,4896.17,INT2__SIGN_,INT3__SIGN_,0.0034093,0.0034093,-2.25899e-15
6266.78,4896.17,INT3__SIGN_,INT4__PWR_,0.0034093,0.0034093,-1.21897e-15
6266.78,4896.17,INT4__PWR_,BOTTOM_LAYER,0.0034093,0.0034093,-0
6272.89,1079.73,TOP_LAYER,INT1__GND_,0.00201637,0.00201637,-0
6272.89,1079.73,INT1__GND_,INT2__SIGN_,0.00201637,0.00201637,-6.09483e-16
6272.89,1079.73,INT2__SIGN_,INT3__SIGN_,0.00201637,0.00201637,-0
6272.89,1079.73,INT3__SIGN_,INT4__PWR_,0.00201637,0.00201637,-6.09483e-16
6272.89,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00201637,0.00201637,-0
6316,4896.17,TOP_LAYER,INT1__GND_,0.00341662,0.00341662,-0
6316,4896.17,INT1__GND_,INT2__SIGN_,0.00341662,0.00341662,-1.21897e-15
6316,4896.17,INT2__SIGN_,INT3__SIGN_,0.00341662,0.00341662,-0
6316,4896.17,INT3__SIGN_,INT4__PWR_,0.00341662,0.00341662,-1.21897e-15
6316,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00341662,0.00341662,-0
6322.11,1079.73,TOP_LAYER,INT1__GND_,0.0020491,0.0020491,-0
6322.11,1079.73,INT1__GND_,INT2__SIGN_,0.0020491,0.0020491,-6.09483e-16
6322.11,1079.73,INT2__SIGN_,INT3__SIGN_,0.0020491,0.0020491,-0
6322.11,1079.73,INT3__SIGN_,INT4__PWR_,0.0020491,0.0020491,-6.09483e-16
6322.11,1079.73,INT4__PWR_,BOTTOM_LAYER,0.0020491,0.0020491,-0
6365.21,4896.17,TOP_LAYER,INT1__GND_,0.00342221,0.00342221,-0
6365.21,4896.17,INT1__GND_,INT2__SIGN_,0.00342221,0.00342221,-1.21897e-15
6365.21,4896.17,INT2__SIGN_,INT3__SIGN_,0.00342221,0.00342221,-0
6365.21,4896.17,INT3__SIGN_,INT4__PWR_,0.00342221,0.00342221,-1.21897e-15
6365.21,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00342221,0.00342221,-0
6375.34,2777.03,TOP_LAYER,INT1__GND_,0.00380976,0.00381723,-0.135511
6375.34,2777.03,INT1__GND_,INT2__SIGN_,0.00381723,0.00402103,-0.996798
6375.34,2777.03,INT2__SIGN_,INT3__SIGN_,0.00402103,0.00407601,-0.996798
6375.34,2777.03,INT3__SIGN_,INT4__PWR_,0.00407601,0.00427981,-0.996798
6375.34,2777.03,INT4__PWR_,BOTTOM_LAYER,0.00427981,0.00433479,-0.996798
6375.34,3100.65,TOP_LAYER,INT1__GND_,0.00402575,0.00402575,3.14483e-14
6375.34,3100.65,INT1__GND_,INT2__SIGN_,0.00402575,0.00422849,-0.991651
6375.34,3100.65,INT2__SIGN_,INT3__SIGN_,0.00422849,0.00428319,-0.991651
6375.34,3100.65,INT3__SIGN_,INT4__PWR_,0.00428319,0.00448593,-0.991651
6375.34,3100.65,INT4__PWR_,BOTTOM_LAYER,0.00448593,0.00454064,-0.991651
6371.32,1079.73,TOP_LAYER,INT1__GND_,0.00208022,0.00208022,-0
6371.32,1079.73,INT1__GND_,INT2__SIGN_,0.00208022,0.00208022,-6.09483e-16
6371.32,1079.73,INT2__SIGN_,INT3__SIGN_,0.00208022,0.00208022,-0
6371.32,1079.73,INT3__SIGN_,INT4__PWR_,0.00208022,0.00208022,-6.09483e-16
6371.32,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00208022,0.00208022,-0
6414.42,4896.17,TOP_LAYER,INT1__GND_,0.00342691,0.00342691,-0
6414.42,4896.17,INT1__GND_,INT2__SIGN_,0.00342691,0.00342691,-1.21897e-15
6414.42,4896.17,INT2__SIGN_,INT3__SIGN_,0.00342691,0.00342691,-0
6414.42,4896.17,INT3__SIGN_,INT4__PWR_,0.00342691,0.00342691,-1.21897e-15
6414.42,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00342691,0.00342691,-0
6420.53,1079.73,TOP_LAYER,INT1__GND_,0.00210962,0.00210962,-0
6420.53,1079.73,INT1__GND_,INT2__SIGN_,0.00210962,0.00210962,-6.09483e-16
6420.53,1079.73,INT2__SIGN_,INT3__SIGN_,0.00210962,0.00210962,-0
6420.53,1079.73,INT3__SIGN_,INT4__PWR_,0.00210962,0.00210962,-6.09483e-16
6420.53,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00210962,0.00210962,-0
6461.17,2416.98,TOP_LAYER,INT1__GND_,0.00359832,0.00359598,0.135511
6461.17,2416.98,INT1__GND_,INT2__SIGN_,0.00359598,0.00366081,-1.01115
6461.17,2416.98,INT2__SIGN_,INT3__SIGN_,0.00366081,0.0036783,-1.01115
6461.17,2416.98,INT3__SIGN_,INT4__PWR_,0.0036783,0.00374312,-1.01115
6461.17,2416.98,INT4__PWR_,BOTTOM_LAYER,0.00374312,0.00376062,-1.01115
6461.17,3400.84,TOP_LAYER,INT1__GND_,0.00402784,0.00402784,5.0143e-14
6461.17,3400.84,INT1__GND_,INT2__SIGN_,0.00402784,0.00409198,-1.0004
6461.17,3400.84,INT2__SIGN_,INT3__SIGN_,0.00409198,0.00410928,-1.0004
6461.17,3400.84,INT3__SIGN_,INT4__PWR_,0.00410928,0.00417342,-1.0004
6461.17,3400.84,INT4__PWR_,BOTTOM_LAYER,0.00417342,0.00419073,-1.0004
6448.66,4046.22,TOP_LAYER,INT1__GND_,0.00352144,0.00351867,0.0144382
6448.66,4046.22,INT1__GND_,INT2__SIGN_,0.00351867,0.00351867,3.6569e-15
6448.66,4046.22,INT2__SIGN_,INT3__SIGN_,0.00351867,0.00351867,2.25899e-15
6448.66,4046.22,INT3__SIGN_,INT4__PWR_,0.00351867,0.00351867,3.6569e-15
6448.66,4046.22,INT4__PWR_,BOTTOM_LAYER,0.00351867,0.00351867,2.25899e-15
6449.06,3810.78,TOP_LAYER,INT1__GND_,0.00355398,0.00356009,-0.031797
6449.06,3810.78,INT1__GND_,INT2__SIGN_,0.00356009,0.00356009,3.04741e-15
6449.06,3810.78,INT2__SIGN_,INT3__SIGN_,0.00356009,0.00356009,4.51799e-15
6449.06,3810.78,INT3__SIGN_,INT4__PWR_,0.00356009,0.00356009,3.6569e-15
6449.06,3810.78,INT4__PWR_,BOTTOM_LAYER,0.00356009,0.00356009,4.51799e-15
6449.06,3842.28,TOP_LAYER,INT1__GND_,0.00355398,0.00355337,0.00321855
6449.06,3842.28,INT1__GND_,INT2__SIGN_,0.00355337,0.00355337,2.43793e-15
6449.06,3842.28,INT2__SIGN_,INT3__SIGN_,0.00355337,0.00355337,2.25899e-15
6449.06,3842.28,INT3__SIGN_,INT4__PWR_,0.00355337,0.00355337,3.6569e-15
6449.06,3842.28,INT4__PWR_,BOTTOM_LAYER,0.00355337,0.00355337,4.51799e-15
6449.06,3905.27,TOP_LAYER,INT1__GND_,0.00354248,0.00354361,-0.00588295
6449.06,3905.27,INT1__GND_,INT2__SIGN_,0.00354361,0.00354361,1.82845e-15
6449.06,3905.27,INT2__SIGN_,INT3__SIGN_,0.00354361,0.00354361,2.25899e-15
6449.06,3905.27,INT3__SIGN_,INT4__PWR_,0.00354361,0.00354361,4.26638e-15
6449.06,3905.27,INT4__PWR_,BOTTOM_LAYER,0.00354361,0.00354361,4.51799e-15
6449.06,3936.77,TOP_LAYER,INT1__GND_,0.00353648,0.00353652,-0.000196976
6449.06,3936.77,INT1__GND_,INT2__SIGN_,0.00353652,0.00353652,4.87586e-15
6449.06,3936.77,INT2__SIGN_,INT3__SIGN_,0.00353652,0.00353652,4.51799e-15
6449.06,3936.77,INT3__SIGN_,INT4__PWR_,0.00353652,0.00353652,4.26638e-15
6449.06,3936.77,INT4__PWR_,BOTTOM_LAYER,0.00353652,0.00353652,4.51799e-15
6449.06,4016.3,TOP_LAYER,INT1__GND_,0.00352558,0.00352451,0.00554087
6449.06,4016.3,INT1__GND_,INT2__SIGN_,0.00352451,0.00352451,3.04741e-15
6449.06,4016.3,INT2__SIGN_,INT3__SIGN_,0.00352451,0.00352451,4.51799e-15
6449.06,4016.3,INT3__SIGN_,INT4__PWR_,0.00352451,0.00352451,3.04741e-15
6449.06,4016.3,INT4__PWR_,BOTTOM_LAYER,0.00352451,0.00352451,4.51799e-15
6463.63,4896.17,TOP_LAYER,INT1__GND_,0.00343477,0.00343477,-0
6463.63,4896.17,INT1__GND_,INT2__SIGN_,0.00343477,0.00343477,-6.09483e-16
6463.63,4896.17,INT2__SIGN_,INT3__SIGN_,0.00343477,0.00343477,-2.25899e-15
6463.63,4896.17,INT3__SIGN_,INT4__PWR_,0.00343477,0.00343477,-1.21897e-15
6463.63,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00343477,0.00343477,-0
6469.74,1079.73,TOP_LAYER,INT1__GND_,0.00216248,0.00216248,-0
6469.74,1079.73,INT1__GND_,INT2__SIGN_,0.00216248,0.00216248,-6.09483e-16
6469.74,1079.73,INT2__SIGN_,INT3__SIGN_,0.00216248,0.00216248,-0
6469.74,1079.73,INT3__SIGN_,INT4__PWR_,0.00216248,0.00216248,-6.09483e-16
6469.74,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00216248,0.00216248,-0
6487.15,3154.58,TOP_LAYER,INT1__GND_,13.9731,13.9731,-4.83046e-10
6487.15,3154.58,INT1__GND_,INT2__SIGN_,13.9731,13.9731,-4.77866e-10
6487.15,3154.58,INT2__SIGN_,INT3__SIGN_,13.9731,13.9731,-2.70506e-09
6487.15,3154.58,INT3__SIGN_,INT4__PWR_,13.9731,13.9731,-2.70211e-09
6487.15,3154.58,INT4__PWR_,BOTTOM_LAYER,13.9731,13.9731,-2.70506e-09
6488.03,4046.22,TOP_LAYER,INT1__GND_,0.00352403,0.00352252,0.00785286
6488.03,4046.22,INT1__GND_,INT2__SIGN_,0.00352252,0.00352252,3.6569e-15
6488.03,4046.22,INT2__SIGN_,INT3__SIGN_,0.00352252,0.00352252,2.25899e-15
6488.03,4046.22,INT3__SIGN_,INT4__PWR_,0.00352252,0.00352252,3.04741e-15
6488.03,4046.22,INT4__PWR_,BOTTOM_LAYER,0.00352252,0.00352252,4.51799e-15
6488.43,3810.78,TOP_LAYER,INT1__GND_,0.00355821,0.00356295,-0.0246769
6488.43,3810.78,INT1__GND_,INT2__SIGN_,0.00356295,0.00356295,3.04741e-15
6488.43,3810.78,INT2__SIGN_,INT3__SIGN_,0.00356295,0.00356295,4.51799e-15
6488.43,3810.78,INT3__SIGN_,INT4__PWR_,0.00356295,0.00356295,3.6569e-15
6488.43,3810.78,INT4__PWR_,BOTTOM_LAYER,0.00356295,0.00356295,4.51799e-15
6488.43,3842.28,TOP_LAYER,INT1__GND_,0.00355821,0.00355694,0.00662249
6488.43,3842.28,INT1__GND_,INT2__SIGN_,0.00355694,0.00355694,2.43793e-15
6488.43,3842.28,INT2__SIGN_,INT3__SIGN_,0.00355694,0.00355694,2.25899e-15
6488.43,3842.28,INT3__SIGN_,INT4__PWR_,0.00355694,0.00355694,3.6569e-15
6488.43,3842.28,INT4__PWR_,BOTTOM_LAYER,0.00355694,0.00355694,4.51799e-15
6488.43,3905.27,TOP_LAYER,INT1__GND_,0.00354654,0.00354725,-0.00368633
6488.43,3905.27,INT1__GND_,INT2__SIGN_,0.00354725,0.00354725,1.21897e-15
6488.43,3905.27,INT2__SIGN_,INT3__SIGN_,0.00354725,0.00354725,4.51799e-15
6488.43,3905.27,INT3__SIGN_,INT4__PWR_,0.00354725,0.00354725,4.87586e-15
6488.43,3905.27,INT4__PWR_,BOTTOM_LAYER,0.00354725,0.00354725,4.51799e-15
6488.43,3936.77,TOP_LAYER,INT1__GND_,0.00354014,0.00354021,-0.000367172
6488.43,3936.77,INT1__GND_,INT2__SIGN_,0.00354021,0.00354021,1.82845e-15
6488.43,3936.77,INT2__SIGN_,INT3__SIGN_,0.00354021,0.00354021,4.51799e-15
6488.43,3936.77,INT3__SIGN_,INT4__PWR_,0.00354021,0.00354021,3.6569e-15
6488.43,3936.77,INT4__PWR_,BOTTOM_LAYER,0.00354021,0.00354021,4.51799e-15
6488.43,4016.3,TOP_LAYER,INT1__GND_,0.00352854,0.00352826,0.00144626
6488.43,4016.3,INT1__GND_,INT2__SIGN_,0.00352826,0.00352826,3.04741e-15
6488.43,4016.3,INT2__SIGN_,INT3__SIGN_,0.00352826,0.00352826,4.51799e-15
6488.43,4016.3,INT3__SIGN_,INT4__PWR_,0.00352826,0.00352826,3.6569e-15
6488.43,4016.3,INT4__PWR_,BOTTOM_LAYER,0.00352826,0.00352826,2.25899e-15
6512.85,4896.17,TOP_LAYER,INT1__GND_,0.00343813,0.00343813,-0
6512.85,4896.17,INT1__GND_,INT2__SIGN_,0.00343813,0.00343813,-1.21897e-15
6512.85,4896.17,INT2__SIGN_,INT3__SIGN_,0.00343813,0.00343813,-0
6512.85,4896.17,INT3__SIGN_,INT4__PWR_,0.00343813,0.00343813,-1.21897e-15
6512.85,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00343813,0.00343813,-0
6518.96,1079.73,TOP_LAYER,INT1__GND_,0.0021856,0.0021856,-0
6518.96,1079.73,INT1__GND_,INT2__SIGN_,0.0021856,0.0021856,-6.09483e-16
6518.96,1079.73,INT2__SIGN_,INT3__SIGN_,0.0021856,0.0021856,-0
6518.96,1079.73,INT3__SIGN_,INT4__PWR_,0.0021856,0.0021856,-6.09483e-16
6518.96,1079.73,INT4__PWR_,BOTTOM_LAYER,0.0021856,0.0021856,-0
6527.4,4046.22,TOP_LAYER,INT1__GND_,0.00352665,0.00352546,0.00621063
6527.4,4046.22,INT1__GND_,INT2__SIGN_,0.00352546,0.00352546,3.04741e-15
6527.4,4046.22,INT2__SIGN_,INT3__SIGN_,0.00352546,0.00352546,4.51799e-15
6527.4,4046.22,INT3__SIGN_,INT4__PWR_,0.00352546,0.00352546,3.6569e-15
6527.4,4046.22,INT4__PWR_,BOTTOM_LAYER,0.00352546,0.00352546,2.25899e-15
6527.8,3810.78,TOP_LAYER,INT1__GND_,0.00356141,0.0035661,-0.0244509
6527.8,3810.78,INT1__GND_,INT2__SIGN_,0.0035661,0.0035661,3.04741e-15
6527.8,3810.78,INT2__SIGN_,INT3__SIGN_,0.0035661,0.0035661,4.51799e-15
6527.8,3810.78,INT3__SIGN_,INT4__PWR_,0.0035661,0.0035661,3.6569e-15
6527.8,3810.78,INT4__PWR_,BOTTOM_LAYER,0.0035661,0.0035661,4.51799e-15
6527.8,3842.28,TOP_LAYER,INT1__GND_,0.00356141,0.00356018,0.00639751
6527.8,3842.28,INT1__GND_,INT2__SIGN_,0.00356018,0.00356018,2.43793e-15
6527.8,3842.28,INT2__SIGN_,INT3__SIGN_,0.00356018,0.00356018,2.25899e-15
6527.8,3842.28,INT3__SIGN_,INT4__PWR_,0.00356018,0.00356018,3.6569e-15
6527.8,3842.28,INT4__PWR_,BOTTOM_LAYER,0.00356018,0.00356018,4.51799e-15
6527.8,3905.27,TOP_LAYER,INT1__GND_,0.00354971,0.00355048,-0.00401728
6527.8,3905.27,INT1__GND_,INT2__SIGN_,0.00355048,0.00355048,3.04741e-15
6527.8,3905.27,INT2__SIGN_,INT3__SIGN_,0.00355048,0.00355048,-0
6527.8,3905.27,INT3__SIGN_,INT4__PWR_,0.00355048,0.00355048,3.6569e-15
6527.8,3905.27,INT4__PWR_,BOTTOM_LAYER,0.00355048,0.00355048,4.51799e-15
6527.8,3936.77,TOP_LAYER,INT1__GND_,0.0035432,0.00354339,-0.00102414
6527.8,3936.77,INT1__GND_,INT2__SIGN_,0.00354339,0.00354339,-3.6569e-15
6527.8,3936.77,INT2__SIGN_,INT3__SIGN_,0.00354339,0.00354339,-2.25899e-15
6527.8,3936.77,INT3__SIGN_,INT4__PWR_,0.00354339,0.00354339,-1.21897e-15
6527.8,3936.77,INT4__PWR_,BOTTOM_LAYER,0.00354339,0.00354339,-0
6527.8,4016.3,TOP_LAYER,INT1__GND_,0.00353134,0.00353125,0.000477979
6527.8,4016.3,INT1__GND_,INT2__SIGN_,0.00353125,0.00353125,3.04741e-15
6527.8,4016.3,INT2__SIGN_,INT3__SIGN_,0.00353125,0.00353125,4.51799e-15
6527.8,4016.3,INT3__SIGN_,INT4__PWR_,0.00353125,0.00353125,3.6569e-15
6527.8,4016.3,INT4__PWR_,BOTTOM_LAYER,0.00353125,0.00353125,2.25899e-15
6562.06,4896.17,TOP_LAYER,INT1__GND_,0.00344117,0.00344117,-0
6562.06,4896.17,INT1__GND_,INT2__SIGN_,0.00344117,0.00344117,-1.21897e-15
6562.06,4896.17,INT2__SIGN_,INT3__SIGN_,0.00344117,0.00344117,-0
6562.06,4896.17,INT3__SIGN_,INT4__PWR_,0.00344117,0.00344117,-1.21897e-15
6562.06,4896.17,INT4__PWR_,BOTTOM_LAYER,0.00344117,0.00344117,-0
6566.77,4046.22,TOP_LAYER,INT1__GND_,0.00352892,0.00352783,0.00564931
6566.77,4046.22,INT1__GND_,INT2__SIGN_,0.00352783,0.00352783,2.43793e-15
6566.77,4046.22,INT2__SIGN_,INT3__SIGN_,0.00352783,0.00352783,2.25899e-15
6566.77,4046.22,INT3__SIGN_,INT4__PWR_,0.00352783,0.00352783,3.6569e-15
6566.77,4046.22,INT4__PWR_,BOTTOM_LAYER,0.00352783,0.00352783,4.51799e-15
6567.17,3810.78,TOP_LAYER,INT1__GND_,0.00356366,0.00356974,-0.03162
6567.17,3810.78,INT1__GND_,INT2__SIGN_,0.00356974,0.00356974,3.6569e-15
6567.17,3810.78,INT2__SIGN_,INT3__SIGN_,0.00356974,0.00356974,2.25899e-15
6567.17,3810.78,INT3__SIGN_,INT4__PWR_,0.00356974,0.00356974,3.6569e-15
6567.17,3810.78,INT4__PWR_,BOTTOM_LAYER,0.00356974,0.00356974,4.51799e-15
6567.17,3842.28,TOP_LAYER,INT1__GND_,0.00356366,0.00356331,0.00182355
6567.17,3842.28,INT1__GND_,INT2__SIGN_,0.00356331,0.00356331,2.43793e-15
6567.17,3842.28,INT2__SIGN_,INT3__SIGN_,0.00356331,0.00356331,-0
6567.17,3842.28,INT3__SIGN_,INT4__PWR_,0.00356331,0.00356331,4.87586e-15
6567.17,3842.28,INT4__PWR_,BOTTOM_LAYER,0.00356331,0.00356331,2.25899e-15
6567.17,3905.27,TOP_LAYER,INT1__GND_,0.00355188,0.00355352,-0.00852256
6567.17,3905.27,INT1__GND_,INT2__SIGN_,0.00355352,0.00355352,3.6569e-15
6567.17,3905.27,INT2__SIGN_,INT3__SIGN_,0.00355352,0.00355352,4.51799e-15
6567.17,3905.27,INT3__SIGN_,INT4__PWR_,0.00355352,0.00355352,4.26638e-15
6567.17,3905.27,INT4__PWR_,BOTTOM_LAYER,0.00355352,0.00355352,4.51799e-15
6567.17,3936.77,TOP_LAYER,INT1__GND_,0.00354548,0.00354633,-0.0044206
6567.17,3936.77,INT1__GND_,INT2__SIGN_,0.00354633,0.00354633,2.43793e-15
6567.17,3936.77,INT2__SIGN_,INT3__SIGN_,0.00354633,0.00354633,4.51799e-15
6567.17,3936.77,INT3__SIGN_,INT4__PWR_,0.00354633,0.00354633,2.43793e-15
6567.17,3936.77,INT4__PWR_,BOTTOM_LAYER,0.00354633,0.00354633,4.51799e-15
6567.17,4016.3,TOP_LAYER,INT1__GND_,0.00353361,0.00353378,-0.000864729
6567.17,4016.3,INT1__GND_,INT2__SIGN_,0.00353378,0.00353378,1.82845e-15
6567.17,4016.3,INT2__SIGN_,INT3__SIGN_,0.00353378,0.00353378,2.25899e-15
6567.17,4016.3,INT3__SIGN_,INT4__PWR_,0.00353378,0.00353378,4.26638e-15
6567.17,4016.3,INT4__PWR_,BOTTOM_LAYER,0.00353378,0.00353378,4.51799e-15
6568.17,1079.73,TOP_LAYER,INT1__GND_,0.00220638,0.00220638,-0
6568.17,1079.73,INT1__GND_,INT2__SIGN_,0.00220638,0.00220638,-6.09483e-16
6568.17,1079.73,INT2__SIGN_,INT3__SIGN_,0.00220638,0.00220638,-0
6568.17,1079.73,INT3__SIGN_,INT4__PWR_,0.00220638,0.00220638,-6.09483e-16
6568.17,1079.73,INT4__PWR_,BOTTOM_LAYER,0.00220638,0.00220638,-0
6611.27,4896.17,TOP_LAYER,INT1__GND_,0.00344388,0.00344388,-0
